userID,game,date,平台
serobyangenrix,Bastion,2011-09-05,
valen74rus,Northgard,2018-03-17,
valen74rus,Frostpunk,2018-07-19,
sexxon,Tom Clancy's Rainbow Six: Vegas,2007-07-02,
sexxon,Tom Clancy's Rainbow Six: Vegas 2,2008-05-03,
sgtsagrav,Beyond Eyes,2015-10-06,
vad-x,Beyond: Two Souls,2013-12-15,
twice206,Portal,2007-12-18,
Tuwanga,Ikaruga,2002-09-25,
yakman1388,Gris,2019-03-05,
seryogakorotin,VA-11 Hall-A: Cyberpunk Bartender Action,2016-07-16,
YMRTcs4,Batman: Arkham Asylum,2019-01-11,
zami-d,Fast RMX,2017-05-22,
zami-d,Half-Life,1998-12-24,
zami-d,Batman: Arkham Asylum,2009-11-20,
zami-d,Batman: Arkham Knight,2015-08-01,
zami-d,Batman: Arkham Origins,2014-01-22,
zami-d,Injustice: Gods Among Us - Ultimate Edition,2013-11-23,
zami-d,Injustice 2,2017-07-16,
zami-d,Crackdown 3,2019-03-14,
yana87,Super Mario Odyssey,2017-11-23,
tusik-19892604,Injustice: Gods Among Us - Ultimate Edition,2013-11-29,
ysergina,NBA 2K15,2015-11-16,
ysergina,NBA 2K16,2015-12-26,
ysergina,NBA 2K17,2017-02-23,
ysergina,NBA 2K18,2017-11-05,
ysergina,Fortnite,2017-08-21,
ysergina,Batman: Arkham Knight,2015-07-14,
ysergina,Transformers: War for Cybertron,2010-07-23,
ysergina,Injustice: Gods Among Us - Ultimate Edition,2013-12-31,
victor_Tlx0s,Heavy Rain,2010-04-01,
victor_Tlx0s,Tom Clancy's Rainbow Six: Vegas,2007-07-04,
victor_Tlx0s,Beyond: Two Souls,2020-06-27,
utikira,Grow Home,2015-04-02,
wolti20058,Dishonored: Definitive Edition,2015-11-01,
twighlight_sev,Erica,2019-09-16,
twighlight_sev,Gris,2019-02-12,
twighlight_sev,Wattam,2020-02-24,
twighlight_sev,Spore,2015-10-27,
twighlight_sev,Bastion,2011-10-09,
twighlight_sev,Heavy Rain,2010-03-16,
twighlight_sev,Transformers: Devastation,2015-10-11,
twighlight_sev,Lovers In A Dangerous Spacetime,2015-12-07,
twighlight_sev,Sine Mora,2020-07-26,
twighlight_sev,Super Mario 3D Land,2011-12-31,
twighlight_sev,Epic Mickey: Power of Illusion,2012-12-07,
twighlight_sev,Portal,2007-12-22,
sgchick19,Super Mario Odyssey,2020-03-11,
xwalkwithme4evrx,Bastion,2011-09-11,
xwalkwithme4evrx,Injustice: Gods Among Us - Ultimate Edition,2013-11-28,
xwalkwithme4evrx,Grow Home,2015-02-18,
xdcevym,Half-Life,1998-12-07,
xdcevym,Half-Life 2,2004-12-13,
xdcevym,The Orange Box,2007-12-16,
xdcevym,Super Mario 3D Land,2011-12-04,
xdcevym,Portal,2007-12-19,
uwphl7j,Hatsune Miku: Project Mirai DX,2015-07-18,
serkan42_007,Shovel Knight,2014-07-17,
xcxccxxc,Danganronpa 2: Goodbye Despair,2012-10-12,
shabbi,Danganronpa 2: Goodbye Despair,2013-05-26,
yulia_gascha,VA-11 Hall-A: Cyberpunk Bartender Action,2016-07-09,
vika_shilkova,Bastion,2011-08-21,
vika_shilkova,Injustice 2,2017-08-06,
vika_shilkova,Beyond: Two Souls,2015-08-05,
vika_shilkova,Cities: Skylines,2015-05-27,
xatamkavkaz,Bastion,2011-08-12,
xatamkavkaz,Batman: Arkham Origins,2013-12-09,
x1zir,Pokémon Conquest,2012-05-22,
sinnermansquest,Injustice: Gods Among Us - Ultimate Edition,2014-06-21,
sinnermansquest,Dust: An Elysian Tail,2014-12-27,
sheleena,NBA 2K19,2018-11-12,
senthi_x1EyO,Shovel Knight,2014-08-02,
senthi_x1EyO,Danganronpa 2: Goodbye Despair,2012-08-07,
YsX$MK,Half-Life 2,2007-06-23,
YsX$MK,Bastion,2011-07-25,
YsX$MK,Danganronpa 2: Goodbye Despair,2012-08-20,
YsX$MK,Portal,2019-03-04,
yelyapdyomi1983su,Darksiders II,2012-09-27,
yuliakoryakina,Half-Life 2,2012-02-29,
van_natalya,Ikaruga,2002-10-04,
van_natalya,Half-Life,1999-01-11,
van_natalya,Pyre,2017-10-02,
van_natalya,Super Mario Odyssey,2018-10-07,
van_natalya,The Awesome Adventures of Captain Spirit,2018-07-13,
van_natalya,Chrono Trigger,1995-05-13,
van_natalya,Portal,2007-10-25,
shaptukaev1995,Last Day of June,2017-11-15,
shaptukaev1995,Layers of Fear,2015-09-08,
sexy_jesse37,D4: Dark Dreams Don't Die,2015-11-06,
sexy_jesse37,Minit,2018-04-13,
sexy_jesse37,Get Even,2017-07-18,
sexy_jesse37,D4: Dark Dreams Don't Die,2018-07-19,
sexy_jesse37,Danganronpa 2: Goodbye Despair,2013-04-30,
sexy_jesse37,Strider (2014),2014-02-26,
sevson1,Beyond: Two Souls,2013-11-01,
yurii_kolbin,Half-Life 2,2004-11-29,
yurii_kolbin,Dishonored: Death of the Outsider,2017-10-02,
shadi5,IA/VT Colorful,2015-08-29,
shadi5,Super Mario 3D Land,2011-11-29,
shadi5,Chrono Trigger,1995-04-18,
shadi5,Hatsune Miku: Project DIVA F,2012-09-24,
zenithcrusher,Super Mario 3D Land,2011-11-24,
zenithcrusher,Dishonored: Definitive Edition,2015-12-13,
zayarnii,Shovel Knight,2014-07-01,
zayarnii,The Amazing Spider-Man (2012),2012-08-13,
zayarnii,Super Mario 3D Land,2012-01-19,
zayarnii,Super Mario Odyssey,2017-11-14,
zayarnii,Super Meat Boy,2020-01-16,
zayarnii,Portal,2007-11-06,
valeraefimov,Blaster Master Zero,2017-04-15,
v-a-n2008,Half-Life,1998-12-07,
v-a-n2008,Chrono Trigger,1995-04-30,
v-a-n2008,Portal,2007-12-12,
serkangks41,Heavy Rain,2010-03-15,
serkangks41,Portal,2008-01-05,
shunvital,Danganronpa 2: Goodbye Despair,2012-08-29,
shunvital,Super Mario 3D Land,2012-01-02,
UkiVdX2gSA,BlazBlue: Continuum Shift Extend,2012-01-26,
UkiVdX2gSA,Shovel Knight,2014-08-07,
UkiVdX2gSA,Shovel Knight,2014-09-20,
UkiVdX2gSA,Dust: An Elysian Tail,2014-10-15,
TWBellamy,Super Mario Odyssey,2017-12-26,
TWBellamy,Chrono Trigger,1995-03-27,
TWBellamy,Portal,2007-10-19,
xleex,Bastion,2011-09-15,
xleex,Super Mario 3D Land,2011-11-11,
xyerga,2Dark,2017-04-22,
xyerga,Batman: Arkham Knight,2015-08-14,
xyerga,Shovel Knight,2014-08-10,
ziizaiao,Shovel Knight,2014-07-19,
ziizaiao,Super Mario 3D Land,2012-01-14,
valecdogmirk,Shovel Knight,2016-03-28,
znak,Darksiders III,2019-01-08,
znak,A Way Out,2018-05-02,
shmygina_r,Atelier Escha & Logy: Alchemists of the Dusk Sky,2013-08-27,
shmygina_r,Atelier Ayesha: The Alchemist of Dusk,2012-07-07,
vip_pervov-0807,Gris,2019-03-13,
vip_pervov-0807,Darksiders II,2012-09-30,
vip_pervov-0807,Batman: Arkham Origins,2013-12-19,
vip_pervov-0807,Transformers: War for Cybertron,2010-09-17,
yerdsiak,Darksiders,2013-04-24,
yerdsiak,Darksiders,2010-02-07,
shaanst,Dust: An Elysian Tail,2018-08-23,
zorik_melkonyan,Bastion,2011-08-14,
slimge,Super Mario 3D Land,2011-11-13,
silikoid,Beyond: Two Souls,2017-07-18,
yunsu,Claire: Extended Cut,2014-09-29,
urban_s0ulja,Oddworld: Stranger's Wrath,2006-11-26,
sigridann_03,Azure Striker GUNVOLT,2014-09-25,
sigridann_03,Azure Striker Gunvolt 2,2016-09-02,
sigridann_03,Azure Striker Gunvolt 2,2016-09-23,
sigridann_03,Shovel Knight,2014-07-26,
sigridann_03,Danganronpa 2: Goodbye Despair,2012-10-09,
sigridann_03,Super Mario 3D Land,2020-08-24,
silberstein,Shovel Knight,2014-08-13,
silberstein,Danganronpa 2: Goodbye Despair,2012-10-05,
za_nik,Minit,2018-06-25,
vanyazhsnkevich,Half-Life 2,2004-11-25,
sharon7707,Gris,2020-02-15,
unwise1,Batman: Arkham Asylum,2009-09-04,
unwise1,Batman: Arkham Origins,2014-01-01,
unwise1,Danganronpa 2: Goodbye Despair,2012-08-21,
unomario,Strider (2014),2015-01-10,
ufnpfi752237,Shovel Knight,2014-08-01,
ufnpfi752237,Super Meat Boy,2014-06-30,
ulanosp,Bastion,2011-08-04,
towhawk64,Bastion,2020-12-29,
towhawk64,Super Mario Odyssey,2017-11-20,
towhawk64,Super Mario Bros. 3,1989-01-04,
vale-maly,Super Mario Odyssey,2017-11-09,
undefi_ZY89a,Hyperdimension Neptunia U: Action Unleashed,2014-11-14,
simpl885,D4: Dark Dreams Don't Die,2014-11-21,
simpl885,Atelier Escha & Logy: Alchemists of the Dusk Sky,2017-08-25,
simpl885,Bastion,2011-09-11,
simpl885,D4: Dark Dreams Don't Die,2014-10-06,
simpl885,Frostpunk,2018-06-05,
simpl885,Injustice: Gods Among Us - Ultimate Edition,2014-02-01,
simpl885,Danganronpa 2: Goodbye Despair,2012-08-30,
simpl885,The Awesome Adventures of Captain Spirit,2018-08-07,
simpl885,Beyond Eyes,2015-10-31,
yliavesnyshka,X-Men Origins: Wolverine,2011-12-31,
seva-sl,NBA 2K18,2019-03-02,
seva-sl,NBA 2K19,2019-01-27,
seva-sl,Batman: Return to Arkham,2017-01-11,
seva-sl,Cuphead,2017-11-24,
seva-sl,Super Mario Odyssey,2017-12-18,
Zoulou,Portal,2020-11-11,
shaxanshox,Batman: Arkham Knight,2015-09-02,
yapkok2916,D4: Dark Dreams Don't Die,2014-11-05,
yapkok2916,NBA 2K14,2013-12-19,
yapkok2916,NBA 2K16,2020-05-24,
yapkok2916,Onrush,2018-07-02,
yapkok2916,Half-Life 2,2005-01-20,
yapkok2916,Batman: Arkham Origins,2013-10-30,
yapkok2916,Transformers: Devastation,2015-11-02,
yapkok2916,D4: Dark Dreams Don't Die,2014-10-22,
yapkok2916,Injustice: Gods Among Us - Ultimate Edition,2014-01-07,
yapkok2916,Injustice 2,2017-08-10,
yapkok2916,The Amazing Spider-Man (2012),2012-07-25,
yapkok2916,Dishonored: Death of the Outsider,2017-09-21,
yapkok2916,Dishonored 2,2016-11-21,
yapkok2916,A Way Out,2018-05-22,
sharenov-a,FIFA 16,2015-12-18,
sharenov-a,FIFA 17,2016-12-20,
sharenov-a,FIFA 19,2018-10-03,
Shumway1,A Way Out,2018-04-20,
zorre,Concrete Genie,2020-09-19,
zorre,Portal,2007-10-28,
sergey7979,Bastion,2011-09-13,
sergey7979,Batman: Arkham Asylum,2009-10-26,
sfv0dktx,Darksiders,2010-03-27,
sfv0dktx,Darksiders,2010-02-13,
sfv0dktx,Batman: Arkham Origins,2013-12-15,
sergei_kleshko,Injustice: Gods Among Us - Ultimate Edition,2020-08-25,
wowa1995,FIFA 15,2014-11-25,
wowa1995,Injustice: Gods Among Us - Ultimate Edition,2013-12-01,
wowa1995,Beyond: Two Souls,2013-12-03,
wowa1995,Chrono Trigger,1995-03-19,
shelken,Portal,2007-10-18,
vancouvermodels,Danganronpa 2: Goodbye Despair,2012-10-06,
znata63,Diablo III,2012-06-04,
znata63,Half-Life 2,2004-12-10,
znata63,Portal,2007-11-06,
sibtehnoservis,Sine Mora,2012-05-03,
sibtehnoservis,Dust: An Elysian Tail,2014-10-20,
zohebshaikh35,Portal,2012-07-31,
zalinka_84,Portal,2007-11-19,
yana__Stervochka,Darksiders,2010-01-30,
yana__Stervochka,Darksiders,2017-01-14,
TBOTZON,Bastion,2011-08-18,
v_gubina,Chrono Trigger,1995-05-24,
yusoz88,Shovel Knight,2014-08-12,
zharinaamir,Armello,2015-10-07,
victor-vm,Half-Life,1998-11-27,
victor-vm,Dishonored 2,2018-04-23,
victor-vm,A Way Out,2018-06-04,
sexy_life_forever,Furi,2016-08-09,
wso_bobi,Darksiders,2010-02-21,
wso_bobi,Darksiders,2010-02-17,
wso_bobi,Sky Force Anniversary,2019-11-03,
wso_bobi,Bastion,2011-09-02,
wso_bobi,Transformers: Devastation,2019-07-03,
zhevnerevaanastasiya,Pyre,2017-09-09,
zhevnerevaanastasiya,Beyond: Two Souls,2013-12-01,
vishnaya,Bastion,2011-10-04,
vishnaya,Shovel Knight,2014-09-16,
verstat,Half-Life,1998-11-26,
vegae21,Hob (2017),2017-12-20,
vegae21,Grow Home,2015-05-02,
zaitzevaarina,Heavy Rain,2012-07-13,
zaitzevaarina,The Awesome Adventures of Captain Spirit,2018-07-22,
zdisco,VA-11 Hall-A: Cyberpunk Bartender Action,2017-09-14,
zdisco,Half-Life,1998-12-17,
var-nata,Half-Life,1999-01-11,
ziratuta,12 is Better Than 6,2015-12-17,
tyte7289,Strider (2014),2014-02-26,
yamuna108,Bastion,2011-08-15,
sharethewine2010,Minit,2018-05-20,
sharethewine2010,Half-Life,1998-12-28,
severance17,Transformers: War for Cybertron,2010-06-28,
severance17,Sine Mora,2020-07-08,
undefi_47Am9,Diablo III,2012-08-01,
undefi_47Am9,Bastion,2011-08-19,
zoxlotajaribak,Bastion,2011-08-11,
zoxlotajaribak,Heavy Rain,2010-05-18,
sergey-katunin,Super Bomberman R,2017-04-20,
Zybalox,Half-Life,2015-10-23,
Zybalox,Bastion,2011-07-25,
Zybalox,Dust: An Elysian Tail,2014-10-23,
v-fed1985,Super Mario 3D Land,2012-01-12,
share22,Crackdown 3,2019-03-11,
yy8888,Desperados III,2020-11-07,
shakrian,Pyre,2017-08-21,
shakrian,Super Mario Odyssey,2017-11-04,
U5cZQq,Gris,2019-01-14,
tzadet,Half-Life 2,2004-12-21,
tzadet,Portal,2007-12-16,
xakero4ek,Injustice: Gods Among Us - Ultimate Edition,2013-12-04,
zharkynbek90,Fe,2018-03-12,
zharkynbek90,Portal,2008-01-05,
siffdage,Half-Life 2,2005-01-12,
veravul,Gris,2019-03-12,
veravul,Last Day of June,2017-12-22,
veravul,The Gardens Between,2018-10-25,
vaksasha83,Heavy Rain,2010-03-24,
vaksasha83,A Way Out,2018-05-29,
vaksasha83,Portal,2007-11-13,
v3rtu8,Darksiders,2010-03-20,
v3rtu8,Darksiders,2010-03-13,
v3rtu8,Batman: Arkham Origins,2013-12-16,
UvarovaAngelinava9oH,Portal,2007-12-29,
shcunja,Gris,2019-03-04,
ypeche_ryurikh1984ea,Gris,2019-01-02,
ypeche_ryurikh1984ea,Batman: Arkham Knight,2015-07-05,
ypeche_ryurikh1984ea,Super Mario Odyssey,2017-12-14,
ypeche_ryurikh1984ea,A Way Out,2020-03-04,
vano27kg,Darksiders II,2012-09-09,
vano27kg,Portal,2017-03-15,
semkiv-a,Half-Life 2,2004-12-20,
xatpapyan,Bastion,2011-09-07,
xatpapyan,Frostpunk,2018-07-10,
xatpapyan,Portal,2007-10-17,
sgrondin66,Gris,2020-03-18,
v230962,The Gardens Between,2020-10-25,
vale02rina,Super Mario Odyssey,2017-11-05,
vadya-alex,Gris,2019-01-20,
vadya-alex,Bastion,2020-08-14,
x_krylov,Injustice: Gods Among Us - Ultimate Edition,2014-01-19,
sgmbs,Bastion,2011-09-24,
yeah_ik,Sine Mora,2012-04-12,
yeah_ik,Super Time Force,2014-06-23,
sergei-moskal,Gris,2019-03-06,
sergei-moskal,Forgotton Anne,2018-07-03,
sergei-moskal,A Way Out,2018-05-20,
shawnhark,Gris,2018-12-28,
shawnhark,Minit,2018-04-08,
shawnhark,Pode,2018-07-14,
shawnhark,The Touryst,2020-03-19,
shawnhark,West of Loathing,2017-09-14,
shawnhark,Darksiders,2010-03-03,
shawnhark,Darksiders,2010-01-14,
shawnhark,Bastion,2011-09-06,
vikingxxx33,Shovel Knight,2014-07-22,
zhaba_holodnaya,Half-Life,1998-12-28,
zhaba_holodnaya,Half-Life 2,2004-11-30,
vchernyh,Batman: Arkham Asylum,2009-10-28,
shugagyal,Half-Life,1998-12-16,
shugagyal,Dishonored: Death of the Outsider,2017-11-23,
TypoCharge,Tales of Vesperia: Definitive Edition,2019-03-15,
TypoCharge,Frostpunk,2018-07-06,
vipperz,Beyond: Two Souls,2013-12-03,
sergei_siglyuk,Furi,2016-09-15,
sergei_siglyuk,Chrono Trigger,1995-04-24,
shwuck,FIFA 17,2016-10-20,
shwuck,Heavy Rain,2015-07-09,
sergei_mur90,Northgard,2018-03-24,
sergei_mur90,Portal,2017-11-18,
TBOERSM,Super Mario 3D Land,2011-11-09,
vborisyk,Batman: Arkham Asylum,2012-06-18,
sharonbellagio,The Gardens Between,2018-10-11,
sharonbellagio,Half-Life,1998-11-25,
sharonbellagio,Half-Life 2,2004-12-19,
shervin_manu,Batman: Arkham Origins,2014-01-21,
shervin_manu,Shovel Knight,2014-07-01,
shervin_manu,Hyperdimension Neptunia Re;Birth 2: Sisters Generation,2014-04-01,
shervin_manu,Danganronpa 2: Goodbye Despair,2012-10-03,
shervin_manu,Super Mario 3D Land,2020-02-26,
shervin_manu,Hatsune Miku: Project DIVA F,2016-03-07,
shervin_manu,Hatsune Miku: Project DIVA X,2018-07-09,
yar-reestrcentr,Portal,2007-11-04,
wollos,Darksiders,2020-02-19,
wollos,Darksiders,2010-01-17,
shakalova_yulya,Batman: Arkham Origins,2013-10-31,
zjikinevavm1987u,Batman: Arkham Knight,2015-11-18,
WY83LGZ7,Half-Life 2,2010-08-10,
xxx23x,Pokémon Conquest,2012-03-24,
xxx23x,Injustice: Gods Among Us - Ultimate Edition,2016-05-04,
xxx23x,Injustice 2,2017-07-15,
xxx23x,Super Mario 3D Land,2011-12-13,
xxx23x,Super Mario Odyssey,2018-01-08,
serdan68,Tyranny,2016-11-22,
xcore91,Portal,2007-12-03,
upirovecelena,Shovel Knight,2014-09-24,
upirovecelena,Super Mario Odyssey,2020-06-21,
untstash,Super Mario Odyssey,2017-11-02,
TjPTyA,Bastion,2019-05-13,
TjPTyA,Super Meat Boy,2010-12-12,
TjPTyA,Portal,2008-01-04,
utyjutyju93,Half-Life 2,2004-12-23,
xaxlina,Just Shapes & Beats,2018-06-05,
shalaeva_svetlan,Half-Life 2,2005-02-06,
uchastki47,Beyond: Two Souls,2013-12-07,
zagaevskaja_11,Darksiders,2010-01-18,
zagaevskaja_11,Darksiders,2010-02-21,
semyenov1,Super Mario 3D Land,2012-01-03,
sev1758,Heavy Rain,2010-04-07,
sev1758,Beyond: Two Souls,2013-10-22,
viktor_dedyaev,Grow Home,2015-02-19,
sepia4us,Gris,2020-09-24,
shanebunuan,Portal,2007-11-09,
vikuller,Batman: Arkham Asylum,2009-10-14,
vikuller,Batman: Arkham Knight,2015-07-28,
vikuller,Batman: Arkham Origins,2013-11-24,
vikuller,Dirt 4,2017-08-28,
vikuller,Grow Home,2019-12-23,
vetal222,Layers of Fear,2015-11-04,
sergserg61,Super Mario Odyssey,2017-12-03,
sharondaingram,Darksiders,2010-02-16,
sharondaingram,Darksiders,2019-01-07,
sharondaingram,Darksiders II,2012-10-14,
sharondaingram,Beyond Eyes,2015-09-10,
valyatish,Heavy Rain,2010-03-03,
shiznister2,A Way Out,2018-04-15,
tboon,Frostpunk,2018-07-16,
sergey-ganin95,Injustice: Gods Among Us - Ultimate Edition,2013-11-20,
sermraj,Shovel Knight,2014-07-20,
sermraj,Super Mario Odyssey,2017-11-06,
sermraj,Portal,2007-11-04,
zerokull07,Bastion,2011-09-02,
zerokull07,Batman: Arkham Asylum,2009-10-11,
zerokull07,Portal,2007-12-02,
victordashkov,Forma.8,2017-03-24,
verseu1,NBA 2K16,2015-12-03,
verseu1,NBA Playgrounds,2017-05-15,
verseu1,The Crew,2014-12-30,
verseu1,Dishonored: Definitive Edition,2015-09-09,
verseu1,A Way Out,2018-06-14,
sfbscars,Half-Life 2,2004-12-20,
yjydymynotysac,Half-Life 2,2005-01-12,
valeriabelikova,The Crew,2017-02-26,
viktorhen,Portal,2007-10-20,
sexg,The Awesome Adventures of Captain Spirit,2018-11-10,
v-301,Furi,2016-09-28,
v-301,Batman: Arkham Knight,2015-08-19,
v-301,Bloodstained: Ritual of the Night,2019-07-11,
sexy_15_92,Half-Life,1999-02-09,
ulyashka6_86,Diablo II,2000-08-10,
ulyashka6_86,Half-Life 2,2005-01-13,
sergioga,Batman: Arkham Asylum,2009-11-01,
yy8rreny,Grid 2,2013-09-17,
shade_ahmed28,Heavy Rain,2010-03-07,
shade_ahmed28,Batman: Arkham Asylum,2009-10-03,
shade_ahmed28,Prince of Persia: The Two Thrones,2005-12-20,
shade_ahmed28,Beyond: Two Souls,2013-10-27,
shade_ahmed28,Super Mario 3D Land,2013-11-26,
valentina_sikora,Yooka-Laylee,2017-05-20,
valeeva_rina,Diablo III,2015-07-24,
valeeva_rina,Chrono Trigger,2005-03-07,
shurik28051994,Bastion,2020-05-19,
shurik28051994,Super Mario Odyssey,2018-01-13,
wolf1e,Furi,2016-09-12,
wolf1e,Gris,2018-12-25,
wolf1e,Heavy Rain,2020-10-09,
wolf1e,Batman: Arkham Knight,2015-07-13,
wolf1e,Batman: Arkham Origins,2020-05-24,
wolf1e,The Crew,2020-09-20,
wolf1e,The Awesome Adventures of Captain Spirit,2018-09-21,
wolf1e,Dishonored: Death of the Outsider,2018-04-30,
Sepplino,Half-Life 2,2005-01-03,
Sepplino,Shovel Knight,2018-01-08,
Sepplino,Super Mario Odyssey,2018-01-24,
vasinkey,Sky Force Anniversary,2015-06-22,
sis001,VA-11 Hall-A: Cyberpunk Bartender Action,2019-03-23,
sis001,Portal,2007-10-26,
ya_solnce2008,Cuphead,2020-05-18,
ya_solnce2008,Portal,2007-10-24,
shane2433,Darksiders II,2012-09-08,
twistintommy,Azure Striker GUNVOLT,2014-09-03,
twistintommy,Danganronpa 2: Goodbye Despair,2012-09-04,
zombie21,Shovel Knight,2014-08-23,
vampiricknight001,Bastion,2011-08-22,
vampiricknight001,Shovel Knight,2014-08-09,
vampiricknight001,Portal,2015-08-12,
uxslalawyerr,The Awesome Adventures of Captain Spirit,2018-09-18,
xeatxyoux,Chrono Trigger,1995-05-06,
wtopp23,White Night,2015-05-30,
wtopp23,Frostpunk,2018-05-23,
shyrik-pypsik,Super Mario Odyssey,2019-05-23,
shyrik-pypsik,Portal,2007-10-20,
sexy_viet_boy,Gris,2019-01-05,
sexy_viet_boy,VA-11 Hall-A: Cyberpunk Bartender Action,2016-07-13,
sexy_viet_boy,Half-Life 2,2005-02-05,
sexy_viet_boy,Danganronpa 2: Goodbye Despair,2013-09-22,
sexy_viet_boy,Portal,2007-10-18,
virgo0420,Super Mario Odyssey,2017-12-20,
zloigundon,Half-Life 2,2005-01-16,
zloigundon,Pokémon Mystery Dungeon: Rescue Team DX,2020-08-05,
zloigundon,Cuphead,2017-10-18,
virus_666,Batman: Arkham Knight,2015-07-17,
virus_666,Transformers: Devastation,2015-11-14,
virus_666,Cuphead,2017-11-23,
virus_666,A Way Out,2018-05-18,
siochain2,Pokémon Conquest,2012-04-02,
siochain2,Bastion,2015-05-29,
siochain2,Shovel Knight,2014-08-04,
siochain2,Super Mario 3D Land,2012-01-22,
yuri_kelly,Bastion,2011-10-06,
yuri_kelly,Batman: Arkham Origins,2014-01-15,
tyfromtx,Danganronpa 2: Goodbye Despair,2013-09-12,
shabbirsaad,Furi,2016-09-01,
uwish,Bastion,2016-10-12,
sexyass_angel,Minit,2018-04-11,
sexyass_angel,Bastion,2016-10-03,
Shakiraisabel,Bastion,2011-09-01,
yagoguiam,Bastion,2011-08-14,
yanapip,NBA Playgrounds,2017-05-21,
sheldonnbj,Grow Up,2016-11-03,
sinss,Bastion,2011-08-21,
veronika2298,Batman: Arkham Asylum,2009-10-25,
veronika2298,Batman: Arkham Origins,2013-12-29,
veronika2298,Frostpunk,2018-07-15,
veronika2298,Portal,2016-09-04,
uhfk89Tj,Beyond Eyes,2015-09-21,
school45-74nas,Darksiders,2011-05-20,
school45-74nas,Darksiders,2010-01-29,
school45-74nas,A Way Out,2018-04-22,
vasilina-0707,Bloodstained: Ritual of the Night,2020-08-12,
zayatsoft,Diablo III,2012-06-13,
zayatsoft,Darksiders,2010-01-16,
zayatsoft,Darksiders,2010-04-05,
zayatsoft,Bastion,2018-02-23,
zayatsoft,Heavy Rain,2010-03-28,
valo4life,Gris,2019-01-03,
thegoatwes,Concrete Genie,2019-12-05,
shkabara-2,Batman: Arkham Asylum,2009-11-22,
shkabara-2,Prince of Persia: The Forgotten Sands,2010-08-10,
unkysteve,Blood & Truth,2019-06-10,
unkysteve,Darksiders III,2018-12-26,
serial__killer,Portal,2007-11-26,
vfhbqrfghel,Hatsune Miku: Project DIVA X,2016-04-19,
sharley561605,Bastion,2019-12-09,
sharley561605,Prince of Persia: The Forgotten Sands,2010-06-08,
unatali,D4: Dark Dreams Don't Die,2014-10-17,
unatali,Jet Set Radio,2020-08-18,
unatali,Oddworld: Stranger's Wrath,2005-04-01,
unatali,Batman: Arkham Asylum,2009-09-28,
unatali,Batman: Arkham Origins,2013-11-02,
unatali,Batman: Arkham Origins Blackgate,2013-11-05,
unatali,D4: Dark Dreams Don't Die,2014-09-28,
unatali,Layers of Fear,2015-10-15,
unatali,Epic Mickey 2: The Power of Two,2013-11-16,
unatali,Portal,2007-12-28,
vas_2la,Half-Life 2,2005-01-06,
valek91vat,Diablo II,2000-09-25,
valek91vat,Diablo III,2017-02-13,
valek91vat,Half-Life,1999-01-21,
valek91vat,Half-Life 2,2004-11-25,
valek91vat,Layers of Fear,2015-11-25,
valek91vat,Portal,2007-12-17,
The_Gwynbleidd,Gris,2019-01-29,
The_Gwynbleidd,Tales of Vesperia: Definitive Edition,2020-08-20,
The_Gwynbleidd,Beyond Eyes,2015-09-11,
The_Gwynbleidd,Hatsune Miku: Project DIVA F,2012-09-27,
vat-vlz,Northgard,2018-05-23,
videoneiglesias,Bastion,2016-12-23,
videoneiglesias,Northgard,2018-05-13,
seva_kargopol,Portal,2008-01-06,
tbj0756,Shovel Knight,2014-08-21,
valborgtime5,Gris,2019-03-01,
valborgtime5,Minit,2018-06-23,
valborgtime5,NBA 2K16,2015-12-21,
valborgtime5,The Gardens Between,2018-12-09,
valborgtime5,West of Loathing,2017-09-14,
valborgtime5,X-Men Origins: Wolverine,2009-05-23,
valborgtime5,Diablo III,2012-06-23,
valborgtime5,Darksiders,2016-01-15,
valborgtime5,Darksiders,2010-03-30,
valborgtime5,The Orange Box,2008-07-24,
valborgtime5,Bastion,2011-08-13,
valborgtime5,Heavy Rain,2010-05-01,
valborgtime5,Concrete Genie,2019-11-07,
valborgtime5,Batman: Arkham Asylum,2009-09-07,
valborgtime5,Batman: Arkham Knight,2015-07-03,
valborgtime5,Batman: Arkham Origins,2013-12-08,
valborgtime5,Transformers: War for Cybertron,2010-07-27,
valborgtime5,Transformers: Devastation,2015-11-08,
valborgtime5,Prince of Persia: The Forgotten Sands,2010-06-24,
valborgtime5,Lovers In A Dangerous Spacetime,2015-11-12,
valborgtime5,Beyond: Two Souls,2013-12-28,
valborgtime5,The Amazing Spider-Man (2012),2012-07-04,
valborgtime5,Blaster Master Zero,2020-01-04,
valborgtime5,Super Mario 3D Land,2011-12-21,
valborgtime5,Super Mario Bros. 3,2005-11-26,
valborgtime5,Dust: An Elysian Tail,2014-11-25,
valborgtime5,Grow Home,2015-04-03,
valborgtime5,Dishonored 2,2016-11-24,
ziggyz101,Portal,2007-11-16,
vamapanzure,Gris,2019-03-13,
zKSr7Vo,Rez Infinite,2016-10-29,
zKSr7Vo,Bastion,2011-09-19,
zKSr7Vo,Super Mario Odyssey,2017-11-22,
zKSr7Vo,A Way Out,2019-06-16,
valyao86,Layers of Fear,2018-09-19,
verolov,Batman: Arkham Origins,2013-11-05,
shela-igor,Minit,2018-05-11,
shela-igor,Heavy Rain,2010-02-26,
shela-igor,Pyre,2017-08-23,
shela-igor,Shovel Knight,2014-08-02,
